Bank Number	Block Num	String Index	Line First Char	Portrait Id	Extracted String	
10	0	88	64	49	克劳德:那么...走吧!	
10	0	89	64	50	巴雷特:我们在蜴途中需要一个队长.当然就是我啦.	
10	0	90	64	51	蒂花:你这么认为吗...?	
10	0	91	64	52	艾丽丝:应该是克劳德.	
10	0	92	64	50	巴雷特:好吧.向东北方的卡拉姆镇前进.有什么事的话,那里碰头.	
10	0	93	64	51	蒂花:这里就是卡拉姆了?	
10	0	94	64	52	艾丽丝:我想知道大家是不是都已经到了.我们快点去蜴馆吧!	
10	0	95	64	51	蒂花:走吧克劳德.	
10	0	96	64	52	艾丽丝:克劳德,你来晚了!	
10	0	97	64	50	巴雷特:嘿老兄,你来晚了!	
10	0	98	64	49	克劳德:抱歉让各位久等.	
10	0	99	64	52	艾丽丝:我想大家都到齐了吧.	
10	0	100	64	50	巴雷特:那么,我们来听听你的故事吧...就是,关于萨菲罗斯和星球面对的危机的事情.我们想听听全部的故事.	
10	0	101	64	49	克劳德:我曾经想要成为萨菲罗斯那样的人,所以,我加入了军队.和萨菲罗斯一起完成了几项任务之后,我们成了朋友.	
10	0	102	64	50	巴雷特:你称他做朋友?	
10	0	103	64	49	克劳德:是的,没错...他比我年长,几乎从来不谈论他自己的事情.	
10	0	104	64	51	蒂花:............	
10	0	105	64	49	克劳德:所以我想,你可以叫他做战斗伙伴...我们互相信任.直到有一天...	
10	0	106	64	52	艾丽丝:...有一天?	
10	0	107	64	49	克劳德:战荒后,镇压所有对神罗的反抗就是军人的职责....可是在5年前.我那时是16岁...萨菲罗斯像发了疯一样的杀害了我的亲人和毁灭了我的故乡尼矛尔海姆...	
10	0	108	64	51	蒂花:我的父亲也是被萨菲罗斯给杀的...	
10	0	109	64	49	克劳德:萨菲罗斯...我曾经那么信任他...不,他已经不是我所认识的那个萨菲罗斯了!	
10	0	110	64	52	艾丽丝:后来萨菲罗斯怎么样了?	
10	0	111	64	49	克劳德:于是我就独自一人向他鬃战...从能力上来说,我是不可能杀掉他的.	
10	0	112	64	51	蒂花:官方的立场是说萨菲罗斯已经死了.我在报纸上看到的.	
10	0	113	64	52	艾丽丝:神罗公司掌控着报纸,所以那个消息也靠不住.	
10	0	114	64	49	克劳德:...我想知道真相.我想知道后来发生了什么事.我向萨菲罗斯鬃战,竟然活下来了.为什么他不杀我呢?	
10	0	115	64	51	蒂花:...我也活下来了.	
10	0	116	64	52	艾丽丝:看来还有很多这样的疑点.杰诺娃怎样了?它不是在神罗大楼吗?	
10	0	117	64	49	克劳德:神罗把它从尼矛尔海姆运到米德加去了.	
10	0	118	64	52	艾丽丝:那么是有其他人把它从那里带走了吗?后来它就不在神罗大楼了.	
10	0	119	64	51	蒂花:萨菲罗斯.....?	
10	0	120	64	50	巴雷特:该死的不想这些玩意了!我要走了,走,走,走!留给你们去慢慢想好了!	
10	0	121	64	50	巴雷特:喂,克劳德!我们走吧!	
10	0	122	64	49	克劳德:好吧.	
10	0	123	64	50	巴雷特:嘿,克劳德.这边.好了,那么,我们走吧..	
10	0	124	0	0	听我说!刚才,有个裹着黑谐风的家伙向着东边的草地那里去了.	
10	0	125	0	0	他还拿着一把杀人用的蝶,看起来真的很可怕...	
10	0	126	0	0	感谢神罗公司为我们发展魔晃能量,现在一切都方便多了.	
10	0	127	0	0	刀名的浮空都市,米德加...真想亲眼看到它一次啊.	
10	0	128	0	0	我听说神罗总裁被杀了.而他的儿子蝴费斯,新任总裁,受了重伤.	
10	0	129	0	0	嘿,要我告诉你这新闻吗?	
10	0	130	0	0	嘿嘿嘿...只告诉你听哦.我听说,是那个什么雪崩袭击了神罗总裁和他的儿子.	
10	0	131	0	0	神罗牵着这世界的鼻子走,而你们这帮家伙就坐在后面看着?	
10	0	132	0	0	我听说这魔晃炉附近的自然资源要被吸干了.我们应该阻止他们利用魔晃能量.	
10	0	133	0	0	我老头子曾是个矿工,但是自从米斯里蝴矿山出现了怪物之后,他就没办法再工作了.现在他成天就会坐在酒吧里喝酒...	
10	0	134	0	0	真的是神罗制造了怪物吗?	
10	0	135	0	0	是啊,怎样都好,只要我们还在用魔晃炉,我们就不能反对神罗.	
10	0	136	0	0	我很健康,足够吃喝...一切都好.	
10	0	137	0	0	感谢魔晃能量,生活真的很方便.感谢神罗.你不这么认为吗?	
10	0	138	0	0	是的,魔晃能量让我们的生活舒适多了.这都要感谢神罗公司.	
10	0	139	0	0	魔晃能量让一切都变得更方便...但是,好像很多的动物植物都在以很快的速度消失.我想以前的生活可能更好.你也这么想吗?	
10	0	140	0	0	我吗?我曾经在南方一个叫米斯里蝴矿山的煤矿工作.但是,后来怪物就出现了.那之后,工作就停滞了,现在,我只好整天在这里喝酒.	
10	0	141	0	0	看来周围有个叫雪崩的组织在活动,不过我猜他们最后会被军队扫除干净的.	
10	0	142	0	0	创行鸟比尔:想要越过沼泽是吗?	
10	0	143	64	49	克劳德:是的	
10	0	144	0	0	创行鸟比尔:嗯,那么有一只创行鸟的话会安全得多.你可以骑着创行鸟穿越沼泽.这是唯一不会被米德加大蟒袭击的方法.米德加大蟒...?那是一种超过30英尺高的菇蛇样子的怪物,在创行鸟比尔和创行鸟比利的创行鸟锯场买一只创行鸟吧.想要买的话,请和我孙子谈谈.他在锯场那边的创行鸟鸟厩里.	
10	0	145	0	0	创行鸟比利:想要创行鸟吗?	
10	0	146	64	49	克劳德:唔...	
10	0	147	64	49	克劳德:给我一只	
10	0	148	0	0	创行鸟比利:你们这班老家伙太不走运了!	
10	0	149	64	49	克劳德:老家伙...?	
10	0	150	0	0	创行鸟比利:我们现在没有创行鸟了.外面那些是我代别人照顾的.那个,如果你真的想要一只的话,你就该出去抓一只.想知道怎么抓创行鸟吗?	
10	0	151	64	49	克劳德:它们在哪儿?	
10	0	152	0	0	创行鸟比利:你看见外面那些珍印了吗?野生的创行鸟会在那些地方出没.但是,如果你没有鸟型吸引器的话,它们是不会出来的.它们天生就是很谨慎的动物.	
10	0	153	64	49	克劳德:鸟型吸引器?	
10	0	154	0	0	创行鸟比利:鸟型吸引器是一种吸引创行鸟的魔石.如果有了这个,它们就会出现了.但是如果没有这个,它们是一定不会现身的.	
10	0	155	0	0	创行鸟比利:想知道怎么抓住它吗?	
10	0	156	64	49	克劳德:我怎么抓住它呢?	
10	0	157	0	0	创行鸟比利:野生创行鸟总是和其他怪物一起出现的.但是,有那些怪物在你是没办法抓住创行鸟的.所以,在抓创行鸟之前,你必须先打倒这些怪物.	
10	0	158	64	49	克劳德:然后呢?	
10	0	159	0	0	创行鸟比利:还有,野生创行鸟是非常谨慎的.最微小的动静也能让它逃之夭夭.不过,如果你用了野菜的话,它们的注意力就集中在那上面,就不会跑掉了.	
10	0	160	64	49	克劳德:你就只能告诉我这些了吗?	
10	0	161	0	0	创行鸟比利:想知道怎么抓创行鸟吗?	
10	0	162	64	49	克劳德:还有什么吗?	
10	0	163	0	0	创行鸟比利:首先去创行鸟之森对着中间的大树使用鸟型吸引器就能抓住创行鸟了!不管怎样,别让创行鸟发怒.一旦你激怒了它,你也会受到伤害的.哦,记住,你一下创行鸟的背,它就会逃跑了.	
10	0	164	0	0	创行鸟比利:好了,那么,我们来谈谈生意如何?现在我马上就可以把鸟型吸引器卖给你,2000G,要不要?	
10	0	165	0	0	好我买下了!     太纱了,不买!    	
10	0	166	0	0	选择2:不买	
10	0	167	0	0	创行鸟比利:谢谢!再买些野菜也无所谓吧.哦,创行鸟多久吃完,要看你喂给它的是哪种野菜了	
10	0	168	0	0	创行鸟比利:唔,没有那个的话,你永远也抓不住它们的.	
10	0	169	0	0	克琳:真的很纱是吧?不过,别被我哥哥或是我爷爷气疯哦.自从爸爸妈妈死后,就是这样了...	
10	0	170	0	0	创行鸟比尔:对了,还有一个人也向沼泽那边去了.没有创行鸟,米德加大蟒多半会杀死他的.那是个谐着黑谐风的男人.	
10	0	171	64	49	克劳德:是萨菲罗斯...做的吗...?	
10	0	172	64	51	蒂花:真惊人...	
10	0	173	64	52	艾丽丝:我们的敌人竟然能够做到这样的事情吗...?	
10	0	174	64	49	蝴德:等一下!	
10	0	175	64	51	蒂花:你是谁?	
10	0	176	64	49	蝴德:你知道我是谁吗?	
10	0	177	64	49	克劳德:泰克斯之一,对吗?	
10	0	178	64	49	蝴德:嗯,既然你知道的话,那就不用花太长时间了.很难解释泰克斯所做的工作是什么...	
10	0	179	64	49	克劳德:是拐带,对吧?	
10	0	180	64	49	蝴德:从消极的一面来说...你可以那么说....但是,那并不是全部..........	
10	0	181	64	50	琳娜:好了,蝴德!我知道你不喜欢讲话,那就别穷来!	
10	0	182	64	49	蝴德:...那么琳娜,你说吧.	
10	0	183	64	50	琳娜:我是泰克斯的最新成员,琳娜.谢谢你对雷龙所作的一切,我们很缺少人手....虽然,因为那个,我被提拔为泰克斯...现在,我们的工作就是找出萨菲罗斯的目的地.还有,尽量的阻拦你们.	
10	0	184	64	50	琳娜:等一下,那是另一条路.你们是阻挡去路的人.	
10	0	185	64	57	曾:...琳娜.你说太多了.	
10	0	186	64	50	琳娜:曾先生!?	
10	0	187	64	57	曾:没必要把我们的任务告诉他们.	
10	0	188	64	50	琳娜:对不起...曾.	
10	0	189	64	57	曾:我记得我给过你其他的指示.去吧.别忘了提出报告.	
10	0	190	64	50	琳娜:噢!对了!	
10	0	191	64	50	琳娜:很好,蝴德和我去跟踪萨菲罗斯,他正前往朱锯港!	
10	0	192	64	57	曾:...琳娜.看样子你还是不明白.	
10	0	193	64	50	琳娜:哦!我,我很抱歉...	
10	0	194	64	57	曾:...去吧.别让萨菲罗斯跑了.	
10	0	195	64	49	蝴德:是,长官!	
10	0	196	64	50	琳娜:是,长官!	
10	0	197	64	49	蝴德:...雷龙说他治好你们给的伤之后想要见见你们.他想向你们显示一下他的威力...有了新型的武器.	
10	0	198	64	57	曾:嗯,那么...艾丽丝.好久不见了.看来你已经离开神罗有一段时间了,现在萨菲罗斯又出现了.	
10	0	199	64	52	艾丽丝:...你在说什么?你的意思是我应该感激萨菲罗斯罗?	
10	0	200	64	57	曾:不...嗯,自己小心.	
10	0	201	64	52	艾丽丝:...好奇怪,听见你说出这样的话.	
10	0	202	64	57	曾:好了,那么,别阻拦神罗的去路.	
10	0	203	64	49	克劳德:这里发生什么事了吗?这么戒备森严...	
10	0	204	0	0	哇,这可真少见啊.我们几乎从来没见过有神罗以外的人造访这里呢.	
10	0	205	0	0	自从...神罗在战荒期间建起了这个城市...呃,呃.水里根本没有鱼!污染得好厉害...唉...	
10	0	206	64	49	克劳德:这是个什么样的地方?	
10	0	207	0	0	你们是谁?你们从哪里来?	
10	0	208	64	49	克劳德:你有看见一个谐着黑谐风的人吗?	
10	0	209	0	0	唔...我从来没见过那样的人物.	
10	0	210	0	0	嘿!这是神罗公司的电梯.不要在这周围晃来晃去	
10	0	211	0	0	嘿!海豚先生!	
10	0	212	0	0	我的名字叫...普力希拉!现在你来说说看.	
10	0	213	64	50	普力希拉:你们是谁	
10	0	214	64	51	蒂花:不,不对啦!我们跟神罗根本没关系.	
10	0	215	64	49	克劳德:...事实如此.	
10	0	216	64	50	普力希拉:我才不相信你们呢!快走开!	
10	0	217	64	49	克劳德:很好...	
10	0	218	64	51	蒂花:看那个!	
10	0	219	0	0	小心啊海豚先生!	
10	0	220	64	49	克劳德:喂!坚持住,我们来了!	
10	0	221	64	49	克劳德:太糟了...你们不认为她死了吧,对吧?	
10	0	222	0	0	普力希拉!!	
10	0	223	0	0	不...她没有呼吸了...嘿,对了!年轻人,人工呼吸,马上!	
10	0	224	64	49	克劳德:嘴对嘴吗	
10	0	225	64	52	艾丽丝:克劳德,快	
10	0	226	64	49	克劳德:但是...她是个小女孩...	
10	0	227	64	51	蒂花:克劳德,你准备怎么办?	
10	0	228	0	0	什么?你不知道怎么办?来这边,我讲给你听.	
10	0	229	64	49	克劳德:看来我非做不可了...	
10	0	230	0	0	只要迅吸一口气,闭住,然后向她嘴里吹气.快去吧!	
10	0	231	64	50	普力希拉:啊...啊...	
10	0	232	0	0	嘿,嘿!普力希拉,你没事吧?	
10	0	233	0	0	抱歉,克劳德.普力希拉需要休息一会.	
10	0	234	0	0	嘿,进来一会吧.	
10	0	235	0	0	我听说了.你们帮了普力希拉很大的忙.你们肯定很累了.如果想休息一下的话,就留在这里好了.请随便,就象在自己家里一样.	
10	0	236	64	52	艾丽丝:要休息吗?	
10	0	237	64	49	克劳德:嗯...	
10	0	238	64	49	克劳德:蒂花...我和萨菲罗斯去尼矛尔海姆的时候,你在哪里?	
10	0	239	64	51	蒂花:...我们见面了不是吗?	
10	0	240	64	49	克劳德:另一次.	
10	0	241	64	51	蒂花:不行...5年前的事情了.我不记得了.但是,外面好像有点奇怪.克劳德,快来.	
10	0	242	64	52	艾丽丝:我听说那女孩恢复知觉了喔.	
10	0	243	64	51	蒂花:是不是有点怪怪的?炮然之间就这么吵闹...?	
10	0	244	64	50	巴雷特:看来有点什么事情要发生了!	
10	0	245	64	53	赤红十三:这和神罗有关吗?	
10	0	246	64	49	克劳德:现在是不是没事了?	
10	0	247	64	50	普力希拉:嗯...谢谢你的帮助...我很抱歉,我以为你们是那些神罗公司的人呢...	
10	0	248	64	49	克劳德:没关系.	
10	0	249	64	50	普力希拉:我要给你一点特别的东西哦!是一个护身符哦.小心带着它,好吗?	
10	0	250	64	50	巴雷特:那是什么音乐?	
10	0	251	64	52	艾丽丝:上面还是交给克劳德吧!	
10	0	252	64	51	蒂花:放心吧...我在这等着克劳德!	
10	0	253	0	0	嘿,莽撞的人快给我出去!不然的话,别怪我不客气!	
10	0	254	0	0	我家里业成这个样子,拜托别再来骚扰我了,行吗?!	
10	1	0	64	50	普力希拉:我听说他们在进行接待神罗总裁的预演.	
10	1	1	64	50	巴雷特:蝴费斯!?我得注意听了.	
10	1	2	64	50	普力希拉:爷爷奶奶他们告诉我说,他们小的时候,这个海滩是非常漂亮的.但自从神罗建了这个城市之后,这里的太阳就不再闪耀,水也被污染了...我是听着那个故事长大的,我恨神罗,我恨死他们了!	
10	1	3	64	52	艾丽丝:你想蝴费斯也是想要从这里越海吗?	
10	1	4	64	53	赤红十三:克劳德,你还没搞定蝴费斯吗?	
10	1	5	64	50	巴雷特:我们得上去这要暗...或许可以从塔那边爬上去?	
10	1	6	64	50	普力希拉:我知道捷径,跟我来	
10	1	7	64	49	克劳德:等等!	
10	1	8	64	53	赤红十三:那好像是神罗士兵啊.	
10	1	9	64	50	巴雷特:是的,我想好好看看神罗公司新任总裁是什么样子!	
10	1	10	64	51	蒂花:你很讨厌这么做吗?	
10	1	11	64	52	艾丽丝:你不会有事的.	
10	1	12	64	50	普力希拉:等一下.这电塔一但上去了就下不来了哦	
10	1	13	64	49	克劳德:我知道了	
10	1	14	64	55	队长:嘿!你怎么还穿成这样?	
10	1	15	64	55	队长:今天是迎接蝴费斯总裁的大日子!快点换好衣服!	
10	1	16	64	49	克劳德:这是神罗制服.	
10	1	17	64	49	克劳德:记忆又回来了...	
10	1	18	64	55	队长:罗嗦什么!快点!	
10	1	19	64	49	克劳德:神罗制服...我第一次穿上的时候是多么骄傲啊.不记得是什么时候了......我再也不能站着穿这玩意了.	
10	1	20	64	55	队长:哇暗!你穿这个很不错!很好!在正式阅兵的时候,也要保证做好!	
10	1	21	0	0	蝴费斯已经到了!准备完成!	
10	1	22	64	55	队长:好了,表演时间到了别给你们自己丢脸??	
10	1	23	64	52	蝴费斯:工作进行得怎么样?	
10	1	24	64	53	海丁格尔:一切顺利	
10	1	25	64	52	蝴费斯:飞空艇怎么样了?	
10	1	26	64	53	海丁格尔:长距离的飞艇还要准备一下.再有三天就好了.嘎嘎嘎嘎!	
10	1	27	64	52	蝴费斯:空军的格林尔号也是如此吗?	
10	1	28	64	53	海丁格尔:...嘎嘎嘎嘎!	
10	1	29	64	52	蝴费斯:别象匹马一样傻笑.现在和我父亲在任的时候不一样了.	
10	1	30	64	53	海丁格尔:嘎...	
10	1	31	64	52	蝴费斯:飞艇准备好了吗?	
10	1	32	64	53	海丁格尔:是的大人,我们马上就准备好.	
10	1	33	64	55	队长:喂!你!你在队伍里捣乱了吧?	
10	1	34	64	49	克劳德:谁管那么多?	
10	1	35	64	55	队长:你太懒了,给我过来!	
10	1	36	64	55	队长:这里是军队,你今天的任务是去码头送别蝴费斯总裁!我要一直训练你到那个时候!好了!在正式表演的时候,不要捣乱!	
10	1	37	64	49	克劳德:知道了	
10	1	38	64	55	队长:那么好了!在码头集合别迟到了	
10	1	39	64	55	队长:好了,时间到!	
10	1	40	64	55	队长:蝴费斯总裁...现在到达!	
10	1	41	64	55	队长:立...正!	
10	1	42	64	52	蝴费斯:做得好.继续为神罗公司好好干.	
10	1	43	64	53	海丁格尔:嘎嘎嘎嘎...	
10	1	44	64	52	蝴费斯:一旦传出去萨菲罗斯在这里,克劳德和他那班朋友也会出现的.	
10	1	45	64	53	海丁格尔:一找到他们我们就会把他们弄个粉著!	
10	1	46	64	52	蝴费斯:不能让他们挡我们的路.	
10	1	47	64	53	海丁格尔:交给我吧,大人!嘎嘎嘎!	
10	1	48	64	52	蝴费斯:我记得我警告过你不要再用那样愚蠢的笑法...	
10	1	49	64	53	海丁格尔:嘎......	
10	1	50	64	55	队长:好了!解散!	
10	1	51	64	56	哨兵:总算结束了	
10	1	52	64	56	哨兵:海丁格尔最近很急躁啊.	
10	1	53	64	56	哨兵:因为哈根不见了,只留下一封辞职信.	
10	1	54	64	56	哨兵:海丁格尔也不得不去管那些研究项目了.	
10	1	55	64	55	队长:喂!我想你们已经解散了吧!	
10	1	56	64	55	队长:我们还有些清洁要做!快点!	
10	1	57	64	49	克劳德:我们要越过海洋,到新的大创去了....即使是穿着神罗的制服...	
10	1	58	0	0	我已经很辛苦的工作了,你还想叫我做更多的事情吗?	
10	1	59	0	0	新总裁可能也是一样的.	
10	1	60	0	0	他只管把我们支使得邮邮转.	
10	1	61	0	0	任何人都别想阻止我!	
10	1	62	0	0	好了!我要显示给新总裁看看,我是块什么材料!	
10	1	63	0	0	喂,去干活!	
10	1	64	0	0	新总裁蝴费斯和海丁格尔都在这艘船上!	
10	1	65	0	0	做得好的话,我们会得到提升?	
10	1	66	64	52	士兵:嗯...是我,艾丽丝啦.	
10	1	67	64	52	艾丽丝:嗨,克劳德.你看见朱锯的飞艇了吗?	
10	1	68	64	49	克劳德:...我听说过它很大,不过我真没想到有那么大.	
10	1	69	64	52	艾丽丝:那可真带劲啊.喂,你说我能不能上去呢?	
10	1	70	64	49	克劳德:有一天我会带你上去的.	
10	1	71	64	52	艾丽丝:哇!我真的很向往那一天!我们一起驾驶飞艇,好吗?答应我,答应我嘛!	
10	1	72	64	51	士兵:是,长官!一切都很平静,长官!你没看出来吧?我是蒂花	
10	1	73	64	51	蒂花:...可是,你知道吗?我真的很讨厌这套制服.制服,士兵,战荒.我讨厌这些东西.它们会夺走你所爱的人和事...我希望它们通通消失.对吧,克劳德?	
10	1	74	64	49	克劳德:是啊...	
10	1	75	64	51	蒂花:你说的没错!啊,是长官,我会继续巡查的长官!嘻嘻...	
10	1	76	64	53	士兵:......是我啦,赤红十三.	
10	1	77	64	53	赤红十三:虽然有点不舒服,但是我不会被抓到的.人类总是从外表来判断的.不管你怎么看,我敢说我都是一个蛮好的人类.用两条腿站着可真不容易...	
10	1	78	64	52	艾丽丝:喂,克劳德,你看见巴雷特了吗?我希望他不要做什么傻事才好...	
10	1	79	64	50	巴雷特:看,克劳德.蝴费斯和海丁格尔就在船上.他们就在这么近的地方,我们却什么也不能做...嗯...他怎么能...笑成那样?因为他,皮克斯...威治...杰森...!呀!!??	
10	1	80	64	50	巴雷特:上帝	
10	1	81	64	54	警报:紧急状况!有可疑人物在船上!还不清楚详细情况,马上搜查全船.发现后马上报告!再重复一次.有可疑人物在船上!还不清楚详细情况,马上搜查全船.发现后马上报告!	
10	1	82	64	50	巴雷特:该死,他们发现我们了?嘿,好像不是说我们.他们是指...蒂花她们吗?	
10	1	83	64	51	蒂花:大家都没事吧??	
10	1	84	64	50	巴雷特:你们怎么样??	
10	1	85	64	52	艾丽丝:啊?	
10	1	86	64	51	蒂花:人都齐了...是吧?	
10	1	87	64	50	巴雷特:嘿,等等.你觉不觉得那个可疑人物就是...萨菲罗斯!?	
10	1	88	64	51	蒂花:真的吗!?	
10	1	89	64	50	巴雷特:见鬼了,我怎么知道是不是??	
10	1	90	64	49	克劳德:...我们去看看吧.	
10	1	91	64	53	赤红十三:最合理的行动就是如此了.	
10	1	92	64	49	克劳德:...萨菲罗斯......好了,我们走!	
10	1	93	0	0	轮机舱...可疑的...人...不...不可能的...那...那不是人...那家伙不是人类...	
10	1	94	64	49	克劳德:那是...萨菲罗斯吗?	
10	1	95	64	49	克劳德:不...不是萨菲罗斯!	
10	1	96	0	0	在长久的沉眠之后...	
10	1	97	0	0	...时间...	
10	1	98	0	0	...时间...来临了...	
10	1	99	64	52	艾丽丝:看,克劳德!!	
10	1	100	64	49	克劳德:萨菲罗斯!你还活着!	
10	1	101	64	50	萨菲罗斯:...你是谁?	
10	1	102	64	49	克劳德:你不记得我了?我是克劳德	
10	1	103	64	50	萨菲罗斯:克劳德...	
10	1	104	64	49	克劳德:萨菲罗斯!你在想什么	
10	1	105	64	50	萨菲罗斯:...时间...就是现在...	
10	1	106	64	49	克劳德:你在说什么	
10	1	107	64	51	蒂花:我在哪里见过这个东西...以前.	
10	1	108	64	49	克劳德:...杰诺娃.杰诺娃的手箭.	
10	1	109	64	52	艾丽丝:杰诺娃...这个东西吗?	
10	1	110	64	49	克劳德:那么,那确实是萨菲罗斯了.	
10	1	111	64	51	蒂花:他说到什么东西是时候了.	
10	1	112	64	49	克劳德:...时间...就是现在?	
10	1	113	64	52	艾丽丝:晤...我不明白.喂,克劳德.你能给我们解释一下吗?	
10	1	114	64	49	克劳德:我试试,但是我说的时候别打断我.萨菲罗斯启程寻找约定之地,这样他就能成为这星球的统治者...那是5年前的事.然后,萨菲罗斯回来了,杀死了神罗总裁.	
10	1	115	64	49	克劳德:然后呢,我们刚才都见到萨菲罗斯了.	
10	1	116	64	49	克劳德:他带着杰诺娃一起....我就知道这些.他告诉过我,他要和他母亲杰诺娃一起去约定之地....我猜就是这样了.	
10	1	117	64	54	广播:入港工作人员...我们即将在5分钟内抵达阳光海岸.准备入港工作.	
10	1	118	64	52	艾丽丝:也许我们不该再留在这里了...	
10	1	119	64	49	克劳德:萨菲罗斯...还活着...约定之地...它真的存在吗...?	
10	1	120	64	50	巴雷特:该死!这里可真热!不过能够跟这身水手服说拜拜,总算让我舒服多了.喂听着!我们都混进当地人里去吧!	
10	1	121	64	52	艾丽丝:噢,太糟了.我喜欢巴雷特的水手服.他看起来好可爱.	
10	1	122	64	50	巴雷特:...你说可爱是什么意思?	
10	1	123	64	51	蒂花:是啊...那个,呃...巴雷特,你干吗不留着那套水手服作睡衣呢?对吧,克劳德?	
10	1	124	64	49	克劳德:记住,现在不是在休假.我们是来找萨菲罗斯的.我先走了.	
10	1	125	64	50	巴雷特:嗯哼,克劳德.你就是那种从来不肯浪费时间的人.我准备放弃这处胜地了!	
10	1	126	64	53	赤红十三:...呼...呼...?快点走好不好?这里的热浪让我的鼻子发干.	
10	1	127	64	49	克劳德:好的.我们休息一下,然后就出发.别走得太远了.	
10	1	128	64	50	巴雷特:我想去多远就去多远!谁让他说了算的?	
10	1	129	64	53	赤红十三:我的漩炎好像弄乱了.我要找个凉快的地方休息休息.	
10	1	130	64	52	蝴费斯:嗯...每个人都做得很好...	
10	1	131	64	53	海丁格尔:嘎,嘿嘿...哈	
10	1	132	64	52	蝴费斯:我听说萨菲罗斯也在船上.	
10	1	133	64	53	海丁格尔:...是的.	
10	1	134	64	52	蝴费斯:而且看来克劳德那帮人也在船上.	
10	1	135	64	53	海丁格尔:...是的.	
10	1	136	64	52	蝴费斯:他们都溜走了...你这次弄得太糟糕了,海丁格尔.	
10	1	137	64	53	海丁格尔:我很惭愧.	
10	1	138	64	52	蝴费斯:你就只会做这个吗...?用一个字回答我,然后对每件事情道歉?	
10	1	139	0	0	准备起飞,大人??	
10	1	140	64	52	蝴费斯:...做点正事.我等着你的成果.	
10	1	141	0	0	喂!让开,你们都给我让开	
10	1	142	0	0	他真的很英俊呢,是吧?...哦,别急,我不是说你.我是说蝴费斯总裁.迷人,富有,金发...他穿着双排扣制服也很好看.	
10	1	143	0	0	蝴费斯称赞我的工作了!哇	
10	1	144	0	0	神罗经理:海丁格尔是个蠢材!架子那么大,见鬼!我连内衣都湿透了.噢噢!你们肯定是雪崩的那帮人!快呀!让我离开这里!海丁格尔管理运输船.那对你我来说,都不是好事.	
10	1	145	0	0	多么虎松的床啊...感觉真好...	
10	1	146	0	0	...鼾声...鼾声...	
10	1	147	0	0	向南去到金碟游乐场,你就能找到尽情玩乐的地方了.但是如果你打算步行去那里的话,你就得穿越高山和峡芜.我可不推荐那么做.不过如果你是在休假,那么至少你也应该去一次.	
10	1	148	0	0	呼!	
10	1	149	0	0	嘿!	
10	1	150	0	0	你居然在跟我说话.	
10	1	151	64	49	克劳德:怎么了?	
10	1	152	0	0	刚才有个穿黑谐风的家伙经过.我只是想告诉他前面很危险,他居然理都不理我!	
10	1	153	64	49	克劳德:萨菲罗斯....	
10	1	154	64	52	艾丽丝:这里也来过一个黑衣人?	
10	1	155	64	51	蒂花:我们快走吧.	
10	1	156	0	0	喂,看看这边...我还会看到你的脸.	
10	1	157	0	0	他们又把你从什么城镇踢出来了吗?你会破坏你碰到的一切东西.	
10	1	158	0	0	你还带了一帮人回来了!看看这里!都是因为你的错,北可利尔变成了一个垃圾??	
10	1	159	0	0	你为什么不说话?还是你已经忘记你做过的事情了?	
10	1	160	64	50	巴雷特:...我很抱歉...	
10	1	161	0	0	妈的!你根本不配说这种话.	
10	1	162	0	0	别浪费时间理会这种人了.	
10	1	163	64	50	巴雷特:你们也听到了...是我的错,这个小镇...被毁了...	
10	1	164	0	0	你知道是谁把北可利尔弄成现在这样子的!	
10	1	165	0	0	下一班火车很快就到了.	
10	1	166	0	0	爷爷曾经是火力机车工程师.他到现在还没能丢掉那时候留下的习惯.	
10	1	167	0	0	沿着左边那条路就到缆车车站了!缆车能送你去金碟游乐场.虽然对业人来说意义不大...	
10	1	168	0	0	我听说城市里现在的时徽是劣纹身.是真的吗?	
10	1	169	64	49	克劳德:我不知道	
10	1	170	0	0	真的...?我在一个去缆车方向的年轻人手箭上看到了一个很大的1字.他穿的黑谐风倒是真的很酷.	
10	1	171	0	0	因为他们...我的丈贝被卷进那次事故...他曾经是个那么强壮的男人...	
10	1	172	0	0	我怎么能想象在这失去了一切的小镇里继续生活下去...?让那魔晃炉见鬼去吧!	
10	1	173	64	49	克劳德:巴雷特,发生什么事了?	
10	1	174	64	50	巴雷特:对不起.	
10	1	175	64	49	克劳德:怎么回事?	
10	1	176	64	50	巴雷特:这附近曾经是我的故乡.	
10	1	177	64	49	克劳德:你说曾经是什么意思?	
10	1	178	64	50	巴雷特:它再也不在这里了.听说它已经被埋葬了...仅仅4年间.	
10	1	179	64	49	克劳德:可是这里的人怎么能说那些过分的话呢?	
10	1	180	64	50	巴雷特:因为那是我的错.都是我的错.可利尔一直是一个煤矿小镇.它很脏,但是很深静,也很业...是一个真正的小镇.那是我第一次听到魔晃炉这个词...	
10	1	181	0	0	黄长:我们该怎么办?唯一反对的人就是戴恩.	
10	1	182	64	54	戴恩:不管怎样,我都明确地表示反对.如果你想要丢开我们的煤矿,一切免谈!我们的煤矿是世世代代传下来的.我们的父亲,还有更早的前辈,都为此冒过生命危险.我们没有权力这样轻易地把它丢弃!	
10	1	183	64	50	巴雷特:可是听我说,戴恩.现在没有人用煤矿了.这是这时代的特点.	
